Session ID,Session Title,Day,Time,TimeSlot,Room,Paper ID,Paper Title,Authors,Abstract
Paper 3D1,Passthrough Perception,"Friday, 9 October",12:15–13:15,D,Sezione 1,1817,When Registration Error Becomes Ambiguous: Behavioural Effects of Static Misalignment in Augmented Reality,"Ziwen Lu, Kalila Shapiro, Ernst Kruijff, Anthony Steed, Simon Julier","Static registration error can impair user performance in augmented reality, but its behavioural and subjective effects remain insufficiently characterised. While existing works often evaluate acceptable registration quality as a purely quantitative geometric problem, this perspective overlooks how spatial misalignment creates perceptual ambiguity for the user.  In this paper, we demonstrate that AR registration requirements might not be defined by absolute offset magnitude alone, but also by the physical layout and the boundaries of cue-target ambiguity.  We report a controlled video see-through augmented reality study with 24 participants using a reproducible 3 × 3 button-acquisition task, in which a visual cue was displaced relative to physical targets across six offset magnitudes. 

User performance remained close to the zero-offset reference at the smallest offsets, but degraded significantly under larger misalignments.

Participants also showed short-term adaptation after the switch to misalignment, although larger offsets retained substantial residual costs. Subjective ratings showed parallel increases in rating with performance.

These findings provide a basis for setting task-specific registration requirements by identifying offset ranges that remain behaviourally tolerable, rather than those that produce ambiguity-driven breakdown under explicit performance criteria."
Paper 3C1,XR Trust,"Friday, 9 October",11:45–12:45,C,Glasshaus,1359,Believe It. Engage It.: A Mixed Reality Dataset of Trust and Engagement Under Attack,"Nasim Ahmed, Md Mahedi Hassan, Peng Wu, Kaiming Huang, Mingyu Zhu, JoAnn Archer, John Kwasinski, Peyton S. Bailey, Jessyca Derby, Tian Lan, Bin Li, Gang Tan, Mahdi Imani, Rifatul Islam","Mixed Reality (MR) systems are increasingly used in safety-critical domains such as medical training and emergency response, where users must interpret automated guidance while performing complex tasks. In these settings, misleading system feedback can disrupt engagement and degrade performance. Such disruptions can arise from incorrect guidance delivered through textual instructions, visual overlays, or spoken prompts, which may increase cognitive load and interfere with correct actions. Existing research lacks resources that systematically vary deceptive guidance modalities and their intensity to study their behavioral impact. To address this gap, we introduce a mixed reality dataset and machine learning benchmark that capture user behavior under deceptive system feedback during a Tactical Combat Casualty Care training scenario. We collected behavioral telemetry from 29 participants exposed to misleading textual, visual, and auditory cues, including synchronized eye gaze, field of view traces, and interaction logs. The dataset also includes psychometric profiles from 17 validated instruments measuring traits such as self-efficacy and locus of control, along with continuous workload and presence scores. Statistical analysis reveals a significant behavioral adaptation effect (p < .001), showing that users progressively learn to filter misleading guidance and recover task efficiency. As a predictive baseline, an Explainable Boosting Machine classifier achieves over 80% accuracy and a micro AUC of 0.92 in detecting engagement degradation using gaze and interaction signals. By releasing this dataset with strong baselines, this work supports research on engagement dynamics and anomaly-aware modeling in immersive systems."
Paper 3C1,XR Trust,"Friday, 9 October",11:45–12:45,C,Glasshaus,1528,CAESAR: Mixed Reality Search-and-Rescue Platform for Cognitive Attack Evaluation,"Mingyu Zhu, Jiangong Chen, Yu Liu, Hillmer Chona, Zifan Zhou, Jianan Jiang, Jonathan Dodge, Feng Qian, Mahdi Imani, Tian Lan, Gang Tan, Bin Li","Mixed Reality (MR) enables immersive training by tightly coupling virtual content with the physical environment and supporting embodied interaction. In safety-critical collaborative tasks such as search-and-rescue, however, users rely heavily on virtual elements for perception, coordination, and decision-making, making them vulnerable to cognitive attacks that subtly distort visual feedback, virtual content, or system synchronization. While prior MR security research has examined individual attack mechanisms, evaluations are typically conducted in isolated or single-user settings, and there is a lack of standardized collaborative testbeds for systematic adversarial experimentation. In this paper, we develop the CAESAR testbed, an end-to-end multi-user MR platform designed for systematic evaluation of cognitive attacks in search-and-rescue training. CAESAR integrates four classes of cognitive attacks within a synchronized collaborative scenario and incorporates a multimodal data collection pipeline that captures behavioral, performance, and subjective measures under adversarial conditions. We conduct a controlled user study with in-depth analysis of the latency-based attack, demonstrating its impact on task performance, user behavior, and subjective experience."
Paper 3C1,XR Trust,"Friday, 9 October",11:45–12:45,C,Glasshaus,1588,Hidden Ethics in XR Research: A Five-Year Scoping Review of ISMAR,"Mariachiara Tirinzoni, Marios Constantinides, Fotis Liarokapis","Extended Reality (XR) technologies are increasingly deployed across domains. However, despite growing calls for Responsible XR, it remains unclear whether ethical considerations are explicitly addressed in XR research or appear implicitly within technical problem formulations. We conducted a scoping review of 567 papers from the IEEE International Symposium on Mixed and Augmented Reality (ISMAR) proceedings (2021-2025) and identified 45 papers containing ethically relevant themes. We analyzed how ``ethically charged'' concepts appear in XR research and whether they correspond to explicit ethical reflection or are framed as technical challenges. We found that explicit ethical engagement is rare. Ethical concerns are typically embedded within technical discourse, particularly in work on user experience optimization, safety and risk mitigation, behavioral influence, and data practices. We synthesized these patterns into a framework that surfaces the ``hideouts of ethics'' in XR research, and outlined recommendations for integrating ethical reflection into XR design and evaluation."
Paper 3C1,XR Trust,"Friday, 9 October",11:45–12:45,C,Glasshaus,2093,Robust Engagement Estimation in Mixed Reality Under Cognitive Attack,"Peng Wu, Kaiming Huang, Mingyu Zhu, Zifan Zhou, Jianan Jiang, Nasim Ahmed, Md Mahedi Hassan, Shu Hong, Bin Li, Rifatul Islam, Tian Lan, Gang Tan, Mahdi Imani","Engagement is a critical operational state in immersive systems, where users must sustain attention to virtual content despite distraction, workload, and degraded system responsiveness. In MR, one important source of disruption is a cognitive attack: an adversarial or system-level perturbation to the interaction loop that interferes with attention, situational awareness, or stable task execution. In this paper, we study induced latency as a concrete MR-relevant cognitive attack and present a two-stage model for estimating engagement from multimodal time-series data, including eye tracking, head motion, scene dynamics, and system latency. The first stage uses contrastive learning to encode variable-length behavioral trajectories into compact embeddings that suppress nuisance variation while preserving engagement-relevant structure. A lightweight regression head then maps these embeddings to a continuous engagement score.
We evaluate the framework in a controlled hostage-rescue MR study with step-wise latency perturbations and minute-level engagement self-reports. Across cross-validation and held-out-user evaluation, the proposed model performs favorably relative to traditional regressors on pooled features, indicating that temporally structured multimodal representations provide a measurable benefit for engagement estimation under attack. We further show how formal verification can be used to derive conservative safe operating intervals for controllable MR parameters, connecting engagement estimation to runtime reasoning in safety-aware MR systems."
Paper 3D2,VR Locomotion,"Friday, 9 October",12:15–13:15,D,Sezione 2,1077,Teleporting to Any Height: Comparative Evaluation of Steering-Free 3D Locomotion Techniques for Immersive VR,Spyros Vosinakis,"Teleportation is widely used in immersive virtual reality, as it enables efficient travel and reduces cybersickness compared to continuous steering. However, most teleportation techniques are designed for horizontal ground-based movement and offer limited support for navigation to arbitrary 3D positions. In this paper, we comparatively evaluate three teleportation techniques for mid-air destinations: a previously proposed Two-Step technique in which horizontal position and elevation are specified sequentially, a ray-based approach that extends conventional pointing teleportation with controllable placement of safe mid-air destinations, and a novel technique in which users place teleport targets on a rotating plane dynamically coupled to head pitch. A within-subject study with 25 participants compared the three techniques in a target-based flying task and a large-scale wayfinding task. The results show that the ray-based technique achieved the best overall performance across most measured dimensions, leading to lower workload, higher usability, faster task completion, and fewer teleport actions than the other techniques. At the same time, the head-coupled plane technique was more frequently associated with precision and spatial orientation, revealing a trade-off between efficiency and spatial control. These findings demonstrate the potential of 3D teleportation for immersive VR and contribute to ongoing research on alternative approaches for arbitrary-height locomotion."
Paper 3D2,VR Locomotion,"Friday, 9 October",12:15–13:15,D,Sezione 2,1096,EMSWalker: Integrating Gait-Synchronized Electrical Muscle Stimulation for Seated Walking-in-Place in Virtual Reality,"Juwon Um, Seongjun Kang, Bocheon Gim, Yumin Kang, Gwangbin Kim, Semoo Shin, Joseph DelPreto, Daniela Rus, SeungJun Kim","We present EMSWalker, a system that provides proprioceptive feedback during seated walking-in-place by delivering gait-synchronized electrical muscle stimulation (EMS) to the leg muscles involved in walking (quadriceps, tibialis anterior, and gastrocnemius). By mapping foot tapping to the human gait cycle, EMSWalker renders virtual walking sensations for level, uphill, and downhill locomotion while users remain seated. Through three user studies, we evaluate (1) cognitive remapping from seated walking-in-place to walking, (2) discrimination of terrain-specific EMS patterns, and (3) EMSWalker’s effect on virtual walking experience. Results show that EMSWalker significantly increased proprioceptive drift and embodiment relative to other conditions, enabled above-chance discrimination of slope-specific stimulation patterns, and improved presence in a VR walking experience with flat and sloped terrain. These findings demonstrate that gait-synchronized, terrain-adaptive EMS can enrich seated VR locomotion by providing more coherent proprioceptive feedback and a more realistic, spatially immersive walking experience."
Paper 3D2,VR Locomotion,"Friday, 9 October",12:15–13:15,D,Sezione 2,1879,A Low-Cost Prism-Based Module for Walking-in-Place Locomotion in Mobile VR with a Trajectory-Based Metric for Continuous Locomotion,"Vinh-Thuyen Nguyen-Truong, Khanh-Duy Le","To enrich interaction in constrained mobile VR systems, this paper introduces a low-cost hardware module that uses a simple prism to enable vision-based Walking-in-Place (WIP) on standard smartphones. We evaluated this controller-free system in a user study against Look-Down-To-Move (LDTM). Methodologically, we propose and apply Fréchet distance as a more robust metric for analyzing continuous and trajectory-based locomotion, moving beyond traditional accumulative metrics like total distance traveled. The empirical findings both align with and extend prior research. We replicate the key result that WIP is significantly more immersive than LDTM without a cost to objective performance. To further investigate subjective experience, we utilized a 7-point Likert scale questionnaire. The results were consistent with findings from categorical preference questionnaires but captured more nuance, revealing a critical trade-off: while confirming WIP's superior immersion, participants found both techniques reliable, although LDTM was rated as more reliable, highlighting a tension between embodiment and system efficiency."
Paper 3D2,VR Locomotion,"Friday, 9 October",12:15–13:15,D,Sezione 2,2335,Looking Around by Looking Around: Omnidirectional Gaze-based VR Viewport Control,"Hock Siang Lee, Jinghui Hu, Florian Weidner, Haopeng Wang, Hans Gellersen","Traditional VR viewport control relies on head and torso movement, which can be effortful and limiting in both constrained and extended-use settings. 
We introduce Looking Around by Looking Around (LALA), a gaze-based VR pitch-and-yaw viewport control technique designed for natural and effortless omnidirectional exploration via eye movements, without requiring or obstructing movement of the head, hand, or body, offering a low-effort and highly accessible interaction method.
Because gaze is primarily used for perception and exhibits oculomotor and perceptual asymmetries, using it directly for control is difficult.
To address this, we designed an asymmetric omnidirectional control profile for the eye, then built on it to exploit tendencies for eyes to stay within comfortable regions for viewport control.
We evaluated LALA in a user study (N=18) featuring two contrasting tasks: alignment towards known directions and open-ended visual search towards unknown directions.
LALA was strongly preferred over the traditional baseline, achieving competitive performance while enabling fully hands-free interaction with minimal physical movement"
Paper 3C2,Agents for Guidance and Persuasion,"Friday, 9 October",11:45–12:45,C,Sezione 4+5,1356,Can Virtual Agents Sell? Effects of Advertisement Delivery Method and Message Type in VR Shopping,"Bogyeong Seo, Jaejoon Jeong, Gun Lee, Junyeong Kum, Myungho Lee, Seungwon Kim","As virtual reality (VR) shopping environments become more widespread, understanding how advertising messages are most effectively delivered in immersive contexts has become increasingly important. Prior research has examined communication modalities such as text, audio, and video, but largely in non-immersive media settings. In VR shopping environments, however, advertisements (ads) can also be delivered through embodied virtual agents, introducing spatial co-presence and richer social cues. Despite these benefits, little is known about the comparative effects of ads delivered via text, audio, single agent, and multiple agents within the same advertising context. To address this question, this study compares these four delivery methods and two message types (informational vs. emotional) in a VR shopping environment. We evaluate their effects through a within-subject experiment (N = 72) in a virtual shopping mall using a 4 × 2 factorial design. Results show that agent-based delivery increases purchase intention, trust, and user engagement compared with text or audio delivery. Informational messages increase trust, whereas emotional messages increase engagement. We also observed an interaction effect in which the advantage of agent-based delivery becomes more pronounced for emotional messages. Ranking comparisons further support this pattern, with the emotional multiple agents condition most frequently ranked highest. These findings highlight the importance of socially rich delivery methods and provide guidance for aligning delivery methods with message strategies in VR commerce."
Paper 3C2,Agents for Guidance and Persuasion,"Friday, 9 October",11:45–12:45,C,Sezione 4+5,1437,Not All Pedestrians Are the Same: Effects of Real-World Pedestrian Visualization on Intent Recognition and Task Distraction,"Junyeong Kum, Bogyeong Seo, Seungwon Kim, Myungho Lee","Users wearing head-mounted displays in immersive virtual reality (VR) often lose awareness of people in the surrounding physical environment. This reduced awareness can lead to safety issues, such as collisions with pedestrians, as well as missed opportunities for real-world interaction. Prior work has attempted to notify VR users of nearby people through auditory alarms or by switching to passthrough views, but these approaches can disrupt immersion and interfere with ongoing tasks. Moreover, existing work rarely considers pedestrians’ interaction intent, and visualizing all pedestrians indiscriminately may introduce unnecessary distraction during VR tasks. We investigate how pedestrians with different intents should be visualized within the virtual environment. We conducted a user study manipulating pedestrian intent, visualization method (shape and transparency), and task-space size. Our results show that humanoid representations improve users’ ability to identify pedestrian intent but also increase task distraction compared to capsule representations. Additionally, we propose intent-dependent visualization strategies to preserve users’ task engagement: humanoid representations for pedestrians likely to interact with the user or stand close (Interactors and Bystanders), and capsule representations for pedestrians who are merely passing by (Passersby). These findings highlight the importance of designing intent-aware visualizations of real-world pedestrians in immersive VR environments to balance situational awareness and task distraction."
Paper 3C2,Agents for Guidance and Persuasion,"Friday, 9 October",11:45–12:45,C,Sezione 4+5,1593,How Self Embodiment and Agent Position Affect Safety-Conscious Behaviors and Performance in Guiding Peer Agents Across Traffic in VR,"YunLing Liao, Sai-Keung Wong, Roshan Venkatakrishnan, Rohith Venkatakrishnan, Elizabeth Schlesener, Sabarish V. Babu","This study investigates how embodiment and safety-conscious behaviors shape participants' strategies and performance when guiding virtual peer agents across traffic in immersive road-crossing scenarios. Participants were embodied in the virtual environment, physically walking in tracked space while motion sensors and the HTC VIVE system mapped their movements into the  virtual environment. They were tasked with safely leading same-gender virtual peers across a one-way road with continuous traffic. Participants needed to remain vigilant and carefully guide their peers to ensure safety for both. Two between-subject factors were also included: Participant Gender (Male vs. Female) and Self-Avatar Presence (Full-Body Avatar vs. Iconic Avatar). Two within-subject factors were manipulated: Agent Position (Trailing vs. Beside) and Vehicle Proximity Relationship (participant positioned closer to approaching vehicles vs. peer positioned closer).  Results revealed that crossing strategies and safety outcomes were significantly shaped by agent position, vehicle proximity, gender, and avatar presence. Walking side‑by‑side with a virtual peer supported safer, more conservative behaviors with larger time margins and fewer collisions, whereas trailing disrupted coordination and increased risk. Vehicle positioning relative to traffic also mattered: peers opposite the vehicle (AUV) led to hesitation and smaller safety buffers, while same‑side positioning (UAV) promoted earlier entry with larger margins and safer crossings. Gender and avatar presence further influenced strategies, with females generally maintaining larger safety margins and avatars amplifying cautious behavior, while males showed more collisions in trailing conditions and distinct timing adjustments depending on peer positioning. These findings have important implications for VR applications in road‑crossing training and education, underscoring the need to account for peer positioning, traffic context, and user characteristics when designing effective and safe learning environments."
Paper 3C2,Agents for Guidance and Persuasion,"Friday, 9 October",11:45–12:45,C,Sezione 4+5,1683,Inside the VRdrobe: How AI Agent Embodiment and Plurality Shape Persuasion in Virtual Outfit Selection,"Giacomo Vallasciani, Pasquale Cascarano, Jacopo Meglioraldi, Davide Talevi, Riccardo Bovo, Daniele Giunchi, Gustavo Marfia","Recent advances in generative Artificial Intelligence (AI), particularly Large Language Models (LLMs) and Vision–Language Models (VLMs), enable intelligent assistants in interactive environments. In Virtual Reality (VR), such agents communicate through text, speech, or embodied interaction and may influence user decisions. However, the effects of agent form (chat vs. embodied avatar) and plurality (single vs. multiple agents) on persuasion in immersive settings remain underexplored. We study how embodiment and plurality affect responses to persuasive AI in VR using VRDrobe, a virtual try-on system where users select an outfit and receive persuasive recommendations under four conditions: Single Chat, Multi Chat, Single Avatar, and Multi Avatar. We measure behavioral revision, perceived persuasion, social presence, decision time, and workload. Results show that embodiment increases perceived social presence, while plurality increases perceived persuasion and decision time. Social presence is strongly associated with persuasion, suggesting embodiment contributes to persuasive experience even when plurality has the stronger direct effect. Behavioral revision shows a weaker pattern, leaning more toward plurality. These findings highlight that social presence and persuasive impact are related but distinct design outcomes, providing guidance for XR systems in which AI agents act as socially active recommendation interfaces."
Paper 3D3,Human Performance and Assessment,"Friday, 9 October",12:15–13:15,D,Orione + Perseo,1934,EgoBalanceFormer: Predicting Human Balance from Egocentric Pose and VR-Native Motion,"Md Mushfiqur Azam, Nipa Anjum, John Quarles, Kevin Desai","Maintaining balance is important for safe interaction in immersive virtual reality (VR), where visual–vestibular conflicts can affect postural stability. Most prior works on VR-based balance analysis rely primarily on motion signals from the head-mounted display (HMD), which capture head movement but provide only limited information about full-body biomechanics. As a result, directly predicting biomechanical balance indicators, such as the Center of Pressure (CoP), from VR sensing data remains challenging. In this paper, we present EgoBalanceFormer, a multimodal framework for predicting human balance during VR interaction by leveraging egocentric pose reconstruction as a body-aware sensing modality together with VR-native HMD motion signals. Unlike prior VR balance approaches that rely primarily on sparse device motion such as HMD trajectories, our approach uses egocentric vision to reconstruct full-body pose and derive biomechanical cues—including lower-body kinematics and center-of-mass (CoM) dynamics that are critical for modeling balance control. These pose-derived biomechanical cues are fused with VR-native HMD motion signals and processed through temporal encoders to capture motion dynamics over time. We further apply bidirectional cross-attention between lower-body joint kinematics, CoM dynamics, and rotational features to capture complementary biomechanical relationships. The refined multimodal representations are fused and decoded using a transformer with a learnable CoP query to regress CoPX and CoPY. We evaluate EgoBalanceFormer against several machine learning and deep learning baselines for CoP prediction. Experimental results show improved accuracy and stronger robustness across participants, demonstrating that egocentric pose-derived biomechanical cues significantly enhance balance prediction compared with using VR-device motion signals alone."
Paper 3D3,Human Performance and Assessment,"Friday, 9 October",12:15–13:15,D,Orione + Perseo,2024,BoredomVRoom: A TOVA-Inspired VR Task for Boredom Induction,"Francesco Musolino, Lucie Wittig, Ke Li, Michele Fiorentino, Frank Steinicke","Boredom is a recognized but empirically underexplored factor affecting  performance and safety in professional environments. In industrial workplaces, its consequences pose significant risks to health and well-being. Despite growing interest in using Virtual Reality (VR) for studying occupational phenomena, the field lacks standardized, ecologically valid procedures for reliably inducing and analyzing boredom in controlled experimental settings. This paper presents the exploratory evaluation of BoredomVRoom, a VR-based boredom-induction task inspired by the Test of Variables of Attention (TOVA), adapted as a repetitive quality control operation within a neutral virtual environment. In a user study (N=32), where the task was administered as a baseline condition within a broader, multi-condition VR protocol, a 15-minute task led to a significant increase in self-reported boredom, as measured by the Multidimensional State Boredom Scale (MSBS). This induction was accompanied by a significant decrease in affective valence and arousal, consistent with the theoretical affective signature of boredom. The raw NASA-TLX revealed low cognitive demand, high self-rated performance, and moderate frustration. This pattern aligns with the characterization of boredom as a state arising from cognitive underload. Furthermore, participants significantly overestimated task duration, a known temporal marker of the construct. These converging results suggest the proposed task's potential as a boredom-induction procedure for VR-based human-computer interaction research in industrial contexts, while acknowledging that its embedded administration necessitates future isolated normative validation. The application and Unity source code will be released as an open-source package to serve as a foundational tool for boredom induction in XR research."
Paper 3D3,Human Performance and Assessment,"Friday, 9 October",12:15–13:15,D,Orione + Perseo,2251,Toward Postural State Classification in Immersive VR with Multimodal data and Explainability Analysis,"Nipa Anjum, Md Irfan Pavel, Robert Gonzalez, Kevin Desai, Alberto Cordova, M. Rasel Mahmud, John Quarles","Ensuring a safe virtual reality (VR) experience requires effective systems that can predict and respond when users lose their balance. While prior research has focused on predicting falls and motion sickness in VR, most approaches have been regression-based and have not fully explored postural state classification. This study presents an exploratory comparative analysis of machine learning (ML) and deep learning (DL) algorithms for classifying postural states in VR environments affected by visual perturbations. We used a publicly available multimodal dataset that contains kinematic, electromyographic (EMG), and electrodermal activity (EDA) signals. The data were prepared for a binary classification task that distinguishes balanced and imbalanced postural states. Participant-wise downsampling was applied to address class imbalance in the dataset. The ML and DL models that we compared, were then evaluated under a Leave-One-Participant-Out (LOPO) cross-validation protocol. Among the models, the Mamba-inspired CNN (MI-CNN) achieved the highest accuracy of 96.76%. The most important factors influencing the postural state classification were identified using SHapley Additive exPlanations (SHAP) analysis, which enhanced the interpretability of the model. The results from SHAP analysis indicate that kinematic data features are the most dominant in classifying postural states. We also evaluated the MI-CNN model using only the top two-third of features ranked by SHAP importance. Despite a 66% reduction in input dimensionality, the model retained strong classification performance (0.957 ± 0.022 accuracy and 0.957 ± 0.0218 F1-score), with only a marginal decrease of approximately 1% compared to the full-feature model. This study is an initial step toward using multimodal sensing and advanced learning models to better understand balance-related instability in immersive VR environments. The ability to accurately classify an imbalanced postural state may support early awareness of potential fall risks. Also, the findings contribute to the design of safer and more adaptive VR systems. Such systems may respond to early signs of instability and help improve safety and user experience in immersive applications."
Paper 3D3,Human Performance and Assessment,"Friday, 9 October",12:15–13:15,D,Orione + Perseo,2254,Towards the Threshold: A Fall-Risk Anchored Pareto Framework for Virtual Reality Gait Feedback Selection for Individuals with Multiple Sclerosis,"Nafisa Anjum, John Quarles, M. Rasel Mahmud","Reduced walking speed in people with multiple sclerosis (MS) is closely associated with a higher risk of falls. But VR rehabilitation studies often overlook whether improvements in performance come with acceptable cognitive and physical effort. This study introduces a threshold-anchored efficiency framework that evaluates both performance and overall effort simultaneously. Here, a normative velocity target (T=1.29 m/s) was established from the mean walking speed of non-fallers in an independent MS gait dataset, representing the speed at which MS patients walk when falls are not occurring. 34 adults with MS were then tested across eight VR feedback conditions (unimodal, bimodal and multimodal). Each condition was evaluated on how much it closed the velocity gap to T and at what cognitive and physical burden cost. Pareto efficiency analysis identified five non-dominated conditions : Static Visual, Spatial Auditory, Auditory+Visual, Auditory+Vibrotactile, and Multimodal -- while Spatial Vibrotactile and Vibrotactile+Visual were dominated. Spatial Auditory offered the best efficiency, closing 72.7% of the gap at below-average burden. Multimodal closed the most gap (95.6%) but imposed the highest burden. These findings give clinicians a principled basis for selecting VR feedback strategies matched to each patient's capacity."
Paper 3C3,Immersive Analytics,"Friday, 9 October",11:45–12:45,C,Cigno + Auriga,1010,Understanding Organizational Strategies Across Multimodal Artifacts in Immersive Computational Notebook,"Sungwon In, Minju Baeck, Yalong Yang, Sang Ho Yoon, Woontack Woo, Mallesham Dasari","Immersive Computational Notebooks (ICoN) extend traditional notebook environments into immersive spaces, enabling analysts to interact with multimodal artifacts, including code, narratives, data tables, and visualizations. In ICoN, analysts can seamlessly transition between analytical tasks by integrating multimodal artifacts within a single immersive workspace. Meanwhile, understanding organizational strategies is critical for designing effective interactions to further support analysts. However, prior research on immersive computational notebooks has primarily examined organizational strategies centered on single-modality artifacts. Systematic investigations of how analysts spatially arrange and coordinate multimodal artifacts in immersive environments remain underexplored. To address this gap, we conducted a user study to examine organizational strategies for multimodal artifacts in immersive computational notebooks. Our findings show that participants predominantly adopted depth-based layouts, and their spatial organization was largely structured around cell-based artifacts."
Paper 3C3,Immersive Analytics,"Friday, 9 October",11:45–12:45,C,Cigno + Auriga,1574,DP-LENS: A Hybrid AI-Assisted Density-Aware Lens for Occlusion Management in 3D Immersive Analytics,"Nieyu Cao, Xian Wang, Lik Hang Lee","Immersive environments, spanning Virtual and Augmented Reality (VR/AR), offer a unique approach to exploring complex 3D datasets, where data is often heavily occluded and exploration incurs a high cognitive load. We proposed a Hybrid AI-Assisted DP-LENS framework accordingly. While preserving peripheral context through geometric deformation and 3D perspective techniques, it enables users—with the assistance of AI and algorithms—to explore 3D data with a lower cognitive load. We conducted two user studies with 34 participants to investigate the potential benefits of combining a density-aware polyfocal fisheye lens with intent-driven AI navigation. Our first study (N=18) compared the DP-LENS against two industry-standard baselines (i.e., World-in-Miniature coupled with manual zooming, and volumetric slicing) in heavily occluded 3D datasets. The results show that the DP-LENS significantly reduced cognitive load, decreased completion time, and improved user preference. Following these results, the second study (N=16) compared a hybrid-controlled system featuring AI-assisted navigation with a fully manual DP-LENS. The results show that the AI-assisted hybrid system improved task efficiency, further reduced cognitive load, and garnered higher user preference. Furthermore, the hybrid system partially decoupled exploration efficiency from the physical dimensions of the data and mitigated physical fatigue to some extent. Based on the findings, we proposed design implications to inform the development of more spatially scalable and low-fatigue interactions for future 3D visual analytics systems."
Paper 3C3,Immersive Analytics,"Friday, 9 October",11:45–12:45,C,Cigno + Auriga,10.1109/TVCG.2026.3672314,"I Feel Like Iron Man”: Authoring, Exploring, and Presenting Data Visualizations in Immersive AR",Marcel Borowski,"A truly anytime, anywhere approach to immersive analytics is predicated on the ability for users to author and explore visualizations in an immersive fashion and without a desktop computer. In this paper, we present a generalizable visual programming technique for immersive authoring, exploration, and presentation of data visualizations through direct manipulation, and implement it in a web-based augmented reality (AR) system. In a preregistered user study, we use this implementation to explore how analysts author and use data visualizations in immersive AR accessed using a head-mounted display (HMD). The study focuses on the authoring technique, spatial organization strategies, and sensemaking and presentation practices in such immersive analytics environments for HMD-based AR. Our findings suggest that participants particularly liked the direct manipulation of our approach, and that participants’ spatial organization is not based on physical landmarks in the room."
Paper 3C3,Immersive Analytics,"Friday, 9 October",11:45–12:45,C,Cigno + Auriga,1421,A Design Study on Voice-based Interaction for Immersive Network Visualization and Analysis,,"Visual network analysis leverages network visualization authoring techniques to facilitate sensemaking, serendipitous discovery, and hypothesis verification on network data. However, transferring the same paradigm to immersive environment is non-trivial due to insufficient UI affordance for authoring operations. Researchers have studied combining multiple modalities for interactions, but the high learning curve of such input systems limits their adoption by typical data analysts, let alone for network analytics. In this work, we investigate the advantages and limitations of voice as the primary input modality with a research-by-design (RtD) study, in which we design a system that supports voice-based interactions for immersive network visualization facilitated by Large Language Models (LLMs). Through a user study on social network data analysis with participants from social science and computer science backgrounds, we find that voice interactions provide improved usability over controllers and reduce cognitive efforts in formulating intended verbal instructions as concisely as possible. We discuss design implications for immersive visualizations, highlighting how usability limits adoption while simplified interactions and voice-based controls enhance fluidity and support complex operations."
Paper 3E1,Object Physicality,"Friday, 9 October",14:15–15:15,E,Sezione 1,1448,How Physics Fidelity Shapes Perceived Plausibility in Mixed Reality: A Case Study of Bounce Behavior,"Hyunsoo Kim, Jingyu Lee, Rajesh Balan, Youngki Lee","Mixed Reality (MR) systems increasingly place virtual objects on visible real-world surfaces, yet it remains unclear how users judge the physical plausibility of these interactions when rebound behavior departs from reality. We study this question through ball bouncing, a simple but expressive MR interaction in which plausibility depends on both object properties and surface-dependent response. In a 4 × 2 within-subjects study, 20 participants interacted with virtual tennis and pingpong balls on three real surfaces under four rebound models, and evaluated each model before and after direct familiarization with the corresponding real balls and surfaces. Bounce realism significantly affected perceived plausibility (p $<$ .001), and this effect depended on the familiarization phase (p $<$ .001), whereas phase alone showed no overall effect (p = .399). Before familiarization, participants showed only weak differences across modes, but after familiarization they clearly distinguished the calibrated model from the alternatives. These findings suggest that, in familiar MR interactions, preserving the expected surface-dependent structure of motion may matter more than strict physical accuracy, offering practical guidance for designing future MR experiences that balance realism and system complexity."
Paper 3E1,Object Physicality,"Friday, 9 October",14:15–15:15,E,Sezione 1,1625,Modulating Perceived Affordances in Augmented Reality Through Object Physicality and Thermal Appearance,"Yutaro Tanaka, Juri Yoneyama, LEBIGOT Nathalie, Guillaume Moreau, Gilles Coppin, Etienne Peillard","In Augmented Reality (AR), users interact with objects whose visual appearance can be decoupled from their physical properties. This can create a discrepancy between the actions enabled by the AR system and the actions users perceive as possible, commonly referred to as perceived affordances. While AR overlays virtual content onto real environments or objects, it remains unclear how such augmented visual information shapes perceived affordances during interaction with virtual objects or real objects augmented with virtual effects.
To address this question, a 2 × 4 within-subjects study was conducted with 32 participants, who were asked to grasp and move a cup under different object modalities (real, virtual) and visual content conditions (empty, neutral, hot, cold). Kinematic measures of reaching and grasping behavior were analyzed to assess how visual information related to object physicality and content representation influences movement.
Results show that augmented visual cues, particularly liquid and thermal appearances, produced more pronounced effects in the real cup condition during the pre-grasp phase of movement. Although the task remained identical across conditions, systematic variations were observed in both reaching and grasping phases depending on the visual characteristics of the object.
These findings demonstrate that visual signifiers in AR can subtly but consistently modulate interaction kinematics, providing insight into how perceived affordances are shaped in augmented environments and informing the design of AR systems that leverage visual cues to guide physical interaction."
